,id,text,annotations
159,143057685212962818,"Rendez-nous Geneviève et ses chapeaux !!! Sylvie Tellier, ce n'est pas possible... #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
160,143057686144094208,Sylvie Tellier a des dents pour toute sa vie... #MissFrance #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
161,143057701860155392,Ohlala. Miss France 2012 sur #TF1 . J'ai toujours rêvé qu'une miss se casse la gueule. Ça serait rigolo . (a) .,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
162,143057705861513216,Alain Delon a manifestemment abusé du champ' en coulisse #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
163,143057708768182272,"#MissFrance Alain Delon a choisi de devenir grand pdt des miss à vie pour les tripoter en coulisses, non?","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
164,143057712681459714,Yuk la robe verte #MissFrance.,"{'topics': [{'name': 'robe', 'opinion': 'negative'}], 'negative_keywords': ['yuk'], 'positive_keywords': []}"
165,143057715411951616,Et Une fois de plus Alain Delon entre sur le piano mécanique de Borsalino #raslebol #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
166,143057716275986432,"Dieu du Pas-de-Calais, fait que cette année, nous ayons une Ch'ti #MissFrance ^L^)","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
167,143057719857913856,La chanson bien pourri derrière quand Alain Delon arrive #MissFrance,"{'topics': [{'name': 'chanson', 'opinion': 'negative'}], 'negative_keywords': ['pourri'], 'positive_keywords': []}"
168,143057731123818496,"Moi j'aime bien Sylvie Tellier, c'était Miss Lyon #MissFrance","{'topics': [{'name': 'Sylvie Tellier', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['aime']}"
169,143057733703315457,Lorie. Oh joie et bonheur #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
170,143057749557772288,"#Missfrance j'aime pas Sylvie Tellier, elle se la pète trop.","{'topics': [{'name': 'Sylvie Tellier', 'opinion': 'negative'}, {'name': 'Sylvie Tellier', 'opinion': 'negative'}], 'negative_keywords': ['pas aime', 'pète'], 'positive_keywords': ['aime']}"
171,143057767853334528,Miss Guadeloupe et Miss Mayotte et puis c'est tout ! *o* #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
172,143057815806816256,"J'ai la flemme de regarder Miss France, je regarderai le replay. En plus ça beug sur le site tf1.","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
173,143057819489402880,Alain Delon a vraiment trop la classe !! #MissFrance,"{'topics': [{'name': 'Alain Delon', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['classe']}"
174,143057823406899201,"“@___DSK___: Mouchoirs et caleçons de rechange, je suis prêt pour la cérémonie des Miss France. #missfrance” hehe k asco!","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
175,143057857036828672,Elles doivent avoir mal au lèvre à force de sourire non? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
176,143057887521030145,Alors qu'est ce ca donne#missfrance2012#tf1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
177,143057897994203137,Il y a une chanson de Vincent Delerm qui parle des #missfrance.,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
178,143057965375700994,"Moi le truc que je préfère, c'est les présentations des miss, une par une. Leur petite danse pourrie la, je dis non. #MissFrance","{'topics': [{'name': 'présentations', 'opinion': 'positive'}, {'name': 'danse', 'opinion': 'negative'}], 'negative_keywords': ['pourrie'], 'positive_keywords': ['préfère']}"
179,143057988339515393,Lorie!!!!!! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
180,143057993079066624,Sylvie Tellier on diraiT une bouteille de Perrier.  #vert #MissFrance #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
181,143058002365255680,Miss Guadeloupe elle est belle :) #MissFrance,"{'topics': [{'name': 'Miss Guadeloupe', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
182,143058016621699072,Francis Huster revient à la vie à chaque élection de #MissFrance ... (cc @LisePressac @LeTelegramme ),"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
183,143058022892191745,"Honnetement, pour moi, la Miss France ce soir c'est @Sofia_Essaidi elle est resplendissante !!!!! #MissFrance","{'topics': [{'name': 'Sofia_Essaidi', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['resplendissante']}"
184,143058023626182656,Lorie? Sérieusement? #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
185,143058029426909185,J'ai toujours le seum de la manière dont ils ont boycott Miss Réunion pour faire gagner une vendeuse de poisson l'année passée #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
186,143058045671456769,Alain Delon se fait appeler monsieur le président et personne ne rigole. Hollande doit se dire qu'il aurait du s'intéresser à #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
187,143058064671637504,Un parc des expo de Penfeld complètement méconnaissable... Lol on attend pour faire un Zénith?#MissFrance #Brest,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
188,143058067309862912,Je vais m'ennuyer ce soir devant la tv là!!! Vivement l'élection de #MissBlackFR #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
189,143058079972474880,Lorie jury #MissFrance #WTF Oo,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
190,143058094266646528,Lorie = Barbie ? #tf1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
191,143058097609519106,"Lorie, t'as des extensions #grillé #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
192,143058103959683072,"Contraste entre #TF1 et #France2. D'un côté les robes, les bijoux et de l'autre les fauteuils, les maladies. Cherchez l'erreur.","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
193,143058110339235840,Faut que je repère ma miss! Elle est ou Miss Lorraine ? #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
194,143058110670585856,Il fallait bien qu'elle se recycle quelque part Lorie #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
195,143058110708322304,Lorie fait trop sa sérieuse ! #TF1,"{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['sérieuse'], 'positive_keywords': []}"
196,143058111584940032,Lorie est vivante ? #BlaguePasDrôleJeSors #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
197,143058115368194048,elle fait quoi ici Lorie ? #missfrance .,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
198,143058116068655104,Lorie : no comment #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
199,143058124268515328,Lorie vient parce qu'elle veut montrer qu'elle est toujours vivante ?? Lamentable #MissFrance,"{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['lamentable'], 'positive_keywords': []}"
200,143058142534696960,Sofia Essaidi est trop belle. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
201,143058156375904256,Pourquoi y'a Lorie ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
202,143058171232141313,"malheureusement, les plus bombasses sont dans le jury #MissFrance","{'topics': [{'name': 'jury', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['bombasses']}"
203,143058182334464000,horrible la robe verte #missfrance,"{'topics': [{'name': 'robe verte', 'opinion': 'negative'}], 'negative_keywords': ['horrible'], 'positive_keywords': []}"
204,143058190488190977,Sophie ...euh...Sofia Essaïdi. Bien joué Delon #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
205,143058200395128832,Et dire que j'adorais Lorie quand j'étais petite.. #TF1,"{'topics': [{'name': 'Lorie', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['adorais']}"
206,143058211736518656,"Pour les gonzesses du jury, la consigne c'était de montrer le plus de #boobs possible ? #missFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
207,143058219697307649,@LorieOfficiel et @Sofia_Essaidi sont juste magnifique ce soir je trouve #missfrance,"{'topics': [{'name': 'Sofia_Essaidi', 'opinion': 'positive'}, {'name': 'LorieOfficiel', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['magnifique', 'magnifique']}"
208,143058232808706048,Ca se voit que c'est Endemol... On voit un peu plus de peau... #MissFrance #Lorie,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
209,143058232900993025,Le jury de #missfrance c'est un mix entre des has been et des amis de #TF1 ...,"{'topics': [{'name': 'jury', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['been']}"
210,143058239750291456,Sa deja commncer sr tf1 #missfrance2012,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
211,143058240836603905,"Lorie , toujours aussi moche . #MissFrance","{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
212,143058250437361664,#missfrance Sylvie Tellier a vraiment été Miss France ?! Avec le même maquilleur ??,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
213,143058252681318402,Pourquoi il y a des chanteurs dans le jury #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
214,143058261329969152,Lorie? Euuuuh? #missfrance.,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
215,143058278061064192,"Dans le jury, Linda Hardy, Lorie, Sofia Essaidi, Pascal Obispo, Denis Brogniart et Francis Huster en VP. #MissFrance #TF1","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
216,143058293374451713,Quel est belle @Sofia_Essaidi #missfrance,"{'topics': [{'name': 'Sofia_Essaidi', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
217,143058306183868416,Iiii fout Missié Delon ka sem mwen y boulé #tf1 #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
218,143058307748331521,"ça y est, le spectacle comique commence #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
219,143058327134420992,"Lorie c'est trop dévergondée, elle est dégueulasse ! #missfrance","{'topics': [{'name': 'Lorie', 'opinion': 'negative'}, {'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['dévergondée', 'dégueulasse'], 'positive_keywords': []}"
220,143058330166898688,"Alain Delon, il serait pas un peu pompette...? #missfrance2012 #tf1","{'topics': [{'name': 'Alain Delon', 'opinion': 'negative'}], 'negative_keywords': ['pompette'], 'positive_keywords': []}"
221,143058351788523520,Comment je l'aime pas la Lorie là !!! #MissFrance,"{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['pas aime'], 'positive_keywords': ['aime']}"
222,143058352749023233,Quelqu'un pourrait m'expliquer la présence de Lorie dans le jury ? #MissFrance #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
223,143058353592074240,jury de ouf quand même!! ça donne envie! #missfrance,"{'topics': [{'name': 'jury', 'opinion': 'positive'}, {'name': 'jury', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['ouf', 'envie']}"
224,143058363150909440,"Je zappais entre les handicapés physiques et les handicapés mentaux et là, LA : Depuis quand Lorie est devenue une putain ? #missfrance","{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['putain'], 'positive_keywords': []}"
225,143058370797121536,Lorie on dirait une vieille duchesse ! #MissFrance,"{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['duchesse'], 'positive_keywords': []}"
226,143058372353200128,Euuuh ... Le présentateur de Koh Lanta fait parti du jury .. #Bahouicestlogique ( OU PAS ) #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
227,143058391613452288,"Sylvie Tellier., y'a le Joe Bar Team qu'a appelé, ils voudraient récupérer leur casque. #missFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
228,143058400853508096,Lorie pourrait être à poil ça serait pareil ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
229,143058401029652480,"Lorie, pourquoi ce postiche ? Mais pourquoi!? #MissFrance","{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['postiche'], 'positive_keywords': []}"
230,143058403978264576,"J'ai cru voir Sheilla dans les jury!!! euh non, en fait c'est Lorie #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
231,143058413054738433,"Je me dit ""Lol, y'a du bruit là? Mettez Justin dans le jury, et LA y'aura du bruit."" #itsabelieberthing #TF1","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
232,143058416171094016,"C'est quoi ce jury de jeunes là ?! Y'a plus Mme De Fontenay, c'est la fête ou bien ?! #MissFrance #TF1","{'topics': [{'name': 'jury', 'opinion': 'negative'}], 'negative_keywords': ['ce'], 'positive_keywords': []}"
233,143058419010637824,Je peux balancer maintenant: les perdantes doivent coucher avec A. Delon. C'est pour ça qu'elles pleurent quand elles perdent. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
234,143058421694988288,C'est quoi la robe de Lorie ? #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
235,143058426942062593,Je vous avais dit que Teheiura était dans les Miss n'est-ce pas @DenisBrogniart ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
236,143058435515219968,"Le jury est présenté : Alain Delon, Francis Huster, Denis Brogniart, Sofia Essaïdi, Linda Hardy, Lorie et Pascal Obispo. #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
237,143058436416995329,Lorie a survécu à la Tecktonik ? #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
238,143058445682221057,Sylvie Tellier est-elle au courant que le vert porte malheur sur un plateau #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
239,143058453445873666,Lorie n'a pas mis de soutif' toujours en mode ado rebelle celle-là #missfrance,"{'topics': [{'name': 'Lorie', 'opinion': 'negative'}], 'negative_keywords': ['rebelle'], 'positive_keywords': []}"
240,143058456176361473,Nan sérieux c'est qui la Barbie avec une robe verte ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
241,143058457229148160,"si le calendrier Maya, ne se trompe point c'est la dernière élection de miss france. #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
242,143058461209530369,"Alain Delon, il a trop cru que dire "" #MissFrance 2012 "" c'etait un trick de fou . Qu'il dorme avec son faux suspense la","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
243,143058468088197120,"Alain Delon, aime tout le monde ce soir ! Vrai ou Fake ? #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
244,143058473805029376,Président à vie ? ça risque d'être marrant quand il sera bien sénile le père Delon #MissFrance #TF1,"{'topics': [{'name': 'le père Delon', 'opinion': 'negative'}], 'negative_keywords': ['sénile'], 'positive_keywords': []}"
